name,x1,x2,y1,y2,classname
5747.jpg,211,405,331,568,face_no_mask
6091.jpeg,1269,293,3558,2944,face_no_mask
6357.jpg,307,19,890,753,face_no_mask
6041.jpg,47,116,160,242,face_no_mask
6041.jpg,722,91,826,216,face_no_mask
1819.jpg,328,100,433,237,face_no_mask
3351.png,461,214,524,295,face_no_mask
5987.jpg,199,264,571,682,face_no_mask
5321.jpg,1,68,635,859,face_no_mask
6189.jpg,376,42,467,164,face_no_mask
2537.png,157,468,286,607,face_no_mask
2537.png,23,195,155,336,face_no_mask
2537.png,381,264,456,354,face_no_mask
2537.png,853,297,939,406,face_no_mask
2537.png,974,330,1054,411,face_no_mask
5994.jpg,149,8,458,328,face_no_mask
5865.jpg,213,58,506,406,face_no_mask
2952.png,170,13,285,177,face_no_mask
6300.jpg,88,225,253,413,face_no_mask
6161.jpg,392,278,562,506,face_no_mask
6161.jpg,705,116,995,430,face_no_mask
6236.jpg,261,327,339,423,face_no_mask
6245.jpg,693,56,855,264,face_no_mask
6307.jpg,22,22,635,821,face_no_mask
6386.jpg,318,42,457,249,face_no_mask
6005.jpg,493,53,885,592,face_no_mask
6072.jpg,1140,41,1823,956,face_no_mask
6333.jpg,478,32,593,186,face_no_mask
6333.jpg,591,23,777,184,face_no_mask
5992.jpg,333,385,381,456,face_no_mask
6099.jpg,567,38,732,210,face_no_mask
6099.jpg,421,89,539,207,face_no_mask
4357.png,271,125,318,186,face_no_mask
4357.png,143,162,169,202,face_no_mask
4357.png,100,143,116,159,face_no_mask
4357.png,64,144,79,160,face_no_mask
4357.png,89,168,114,194,face_no_mask
3800.png,701,74,870,280,face_no_mask
5858.jpg,217,110,469,419,face_no_mask
6137.png,126,19,418,385,face_no_mask
5881.jpg,187,73,410,344,face_no_mask
5632.jpg,292,2,405,145,face_no_mask
5632.jpg,593,6,719,154,face_no_mask
5632.jpg,898,6,1017,147,face_no_mask
2313.png,321,6,491,210,face_no_mask
2968.png,323,1,522,227,face_no_mask
6249.jpg,205,71,345,235,face_no_mask
6110.jpg,631,95,777,256,face_no_mask
6332.jpg,266,49,582,409,face_no_mask
4793.png,78,9,347,334,face_no_mask
6319.jpg,243,44,521,400,face_no_mask
5618.jpg,2645,116,3280,925,face_no_mask
6031.jpg,165,42,250,154,face_no_mask
6031.jpg,322,89,381,175,face_no_mask
6031.jpg,507,130,589,214,face_no_mask
6031.jpg,614,163,646,195,face_no_mask
6081.jpg,327,17,457,171,face_no_mask
5672.jpg,219,19,404,299,face_no_mask
5672.jpg,77,122,226,344,face_no_mask
5957.jpg,387,446,452,517,face_no_mask
1856.jpg,680,340,1664,1784,face_no_mask
1814.jpg,260,133,484,426,face_no_mask
6329.jpg,463,15,973,524,face_no_mask
3064.png,327,107,398,207,face_no_mask
3064.png,538,96,588,192,face_no_mask
5659.jpg,710,240,926,572,face_no_mask
5291.jpg,138,11,697,642,face_no_mask
6283.jpg,259,65,422,247,face_no_mask
6047.jpg,637,15,831,256,face_no_mask
6165.jpg,470,204,741,551,face_no_mask
5305.jpg,156,56,303,281,face_no_mask
5305.jpg,471,98,585,231,face_no_mask
5799.jpg,64,0,539,590,face_no_mask
5920.jpeg,1507,188,2197,989,face_no_mask
5585.jpg,303,218,552,489,face_no_mask
6237.jpg,330,96,492,315,face_no_mask
6237.jpg,574,143,745,377,face_no_mask
6237.jpg,924,418,1016,563,face_no_mask
6248.jpg,513,0,621,114,face_no_mask
6248.jpg,186,102,261,195,face_no_mask
6175.jpg,149,107,191,168,face_no_mask
6175.jpg,213,123,270,197,face_no_mask
6175.jpg,315,130,368,197,face_no_mask
6175.jpg,374,97,415,162,face_no_mask
6175.jpg,397,164,458,240,face_no_mask
6175.jpg,512,133,559,196,face_no_mask
6175.jpg,610,162,653,226,face_no_mask
6175.jpg,646,123,687,180,face_no_mask
6175.jpg,669,165,725,226,face_no_mask
6175.jpg,758,116,808,188,face_no_mask
3071.png,752,10,1016,319,face_no_mask
6137.jpg,560,166,610,227,face_no_mask
3184.png,450,97,537,267,face_no_mask
6275.jpg,156,91,245,211,face_no_mask
5944.jpg,745,130,851,267,face_no_mask
5944.jpg,1021,172,1153,304,face_no_mask
2734.png,317,215,350,262,face_no_mask
6323.jpg,353,20,686,428,face_no_mask
5408.jpg,329,43,518,275,face_no_mask
1831.jpg,324,215,768,846,face_no_mask
6346.jpg,590,1,763,185,face_no_mask
6280.jpg,210,162,531,569,face_no_mask
2121.jpg,695,54,777,170,face_no_mask
6234.jpg,611,5,1009,516,face_no_mask
5604.jpg,240,21,303,113,face_no_mask
5122.jpg,41,27,346,445,face_no_mask
6014.jpg,149,4,264,140,face_no_mask
6014.jpg,405,77,618,317,face_no_mask
6108.png,414,23,580,269,face_no_mask
5953.jpg,272,135,358,234,face_no_mask
6298.jpg,156,129,269,320,face_no_mask
6298.jpg,390,127,540,283,face_no_mask
2383.png,111,15,249,170,face_no_mask
4655.png,240,252,288,297,face_no_mask
4655.png,352,253,377,289,face_no_mask
4655.png,433,255,463,294,face_no_mask
6347.jpg,233,20,518,414,face_no_mask
6000.jpg,517,259,585,352,face_no_mask
6000.jpg,557,368,614,447,face_no_mask
6000.jpg,555,452,637,556,face_no_mask
6000.jpg,666,453,743,560,face_no_mask
6000.jpg,636,312,705,405,face_no_mask
6000.jpg,697,329,731,398,face_no_mask
6000.jpg,741,320,810,401,face_no_mask
6000.jpg,802,306,857,386,face_no_mask
6000.jpg,893,293,961,375,face_no_mask
6000.jpg,434,309,493,385,face_no_mask
6000.jpg,438,455,539,531,face_no_mask
6000.jpg,349,545,422,642,face_no_mask
6000.jpg,225,445,312,556,face_no_mask
6000.jpg,76,434,191,544,face_no_mask
6000.jpg,80,373,133,445,face_no_mask
6000.jpg,116,329,199,419,face_no_mask
6000.jpg,231,354,300,431,face_no_mask
6000.jpg,343,317,399,406,face_no_mask
6000.jpg,400,339,448,406,face_no_mask
5398.jpg,517,302,619,430,face_no_mask
4666.png,54,418,86,459,face_no_mask
4666.png,661,473,686,498,face_no_mask
6205.jpg,185,30,546,493,face_no_mask
5608.jpg,300,6,537,318,face_no_mask
5911.jpg,368,65,507,225,face_no_mask
5911.jpg,328,174,370,259,face_no_mask
5911.jpg,2,169,47,259,face_no_mask
6101.jpg,115,230,327,465,face_no_mask
6101.jpg,292,175,404,329,face_no_mask
6101.jpg,1229,123,1490,401,face_no_mask
5925.jpeg,1181,237,1692,831,face_no_mask
5652.jpg,375,76,473,199,face_no_mask
6367.jpg,215,311,654,847,face_no_mask
5521.jpg,146,0,472,363,face_no_mask
6227.jpg,253,4,485,310,face_no_mask
6227.jpg,31,62,254,336,face_no_mask
5574.jpg,385,43,502,195,face_no_mask
6216.jpg,114,91,176,165,face_no_mask
6216.jpg,367,158,418,225,face_no_mask
6216.jpg,179,134,216,183,face_no_mask
6216.jpg,418,104,467,169,face_no_mask
6216.jpg,476,123,535,196,face_no_mask
6324.jpg,496,7,750,387,face_no_mask
5556.jpg,991,287,1099,453,face_no_mask
5556.jpg,1324,456,1458,613,face_no_mask
3572.png,282,248,308,274,face_no_mask
3572.png,356,268,379,289,face_no_mask
2454.png,373,17,505,211,face_no_mask
6141.jpg,157,294,356,514,face_no_mask
6141.jpg,374,201,541,455,face_no_mask
4519.png,307,134,351,178,face_no_mask
1977.jpg,470,113,884,572,face_no_mask
6214.jpg,66,517,394,903,face_no_mask
6214.jpg,261,127,666,639,face_no_mask
6120.jpg,208,48,352,208,face_no_mask
5997.jpg,308,17,745,688,face_no_mask
5916.jpg,180,55,626,630,face_no_mask
6190.jpg,421,43,625,299,face_no_mask
4485.png,255,106,460,328,face_no_mask
4485.png,653,3,848,249,face_no_mask
5966.jpg,0,260,84,355,face_no_mask
3511.png,69,80,288,337,face_no_mask
3511.png,250,202,329,350,face_no_mask
3511.png,583,67,945,575,face_no_mask
5917.jpg,297,130,547,420,face_no_mask
4145.png,574,224,689,382,face_no_mask
5378.jpg,427,88,599,300,face_no_mask
4653.png,144,158,177,211,face_no_mask
4653.png,216,119,249,170,face_no_mask
4653.png,97,226,156,286,face_no_mask
4653.png,263,145,306,196,face_no_mask
6338.jpg,843,144,941,265,face_no_mask
5524.jpg,156,95,334,345,face_no_mask
2092.jpg,429,39,507,128,face_no_mask
5707.jpg,180,303,1482,2354,face_no_mask
3702.png,52,16,363,408,face_no_mask
5661.jpg,187,14,344,208,face_no_mask
4718.png,212,190,281,256,face_no_mask
4880.png,135,10,341,299,face_no_mask
6166.jpg,145,8,751,589,face_no_mask
5587.jpg,425,182,649,444,face_no_mask
2096.jpg,693,39,868,270,face_no_mask
2096.jpg,120,99,217,298,face_no_mask
1931.jpg,370,64,761,564,face_no_mask
6069.jpg,278,3,668,514,face_no_mask
5179.jpg,717,40,798,151,face_no_mask
5179.jpg,506,61,575,147,face_no_mask
5179.jpg,842,55,899,129,face_no_mask
5179.jpg,921,58,970,108,face_no_mask
5179.jpg,812,52,848,95,face_no_mask
5761.jpg,317,232,430,379,face_no_mask
6147.jpg,264,201,475,462,face_no_mask
6147.jpg,961,6,1191,303,face_no_mask
6111.jpg,429,159,926,727,face_no_mask
6170.jpg,419,35,845,589,face_no_mask
4814.png,589,0,768,161,face_no_mask
4505.png,217,103,458,410,face_no_mask
4445.png,60,183,114,247,face_no_mask
4445.png,73,153,112,194,face_no_mask
3865.png,168,380,204,439,face_no_mask
5647.jpg,324,2,571,194,face_no_mask
5095.jpg,579,176,631,243,face_no_mask
5095.jpg,634,184,704,248,face_no_mask
6279.jpg,573,130,703,260,face_no_mask
2098.jpg,339,63,592,437,face_no_mask
2027.jpg,491,41,1224,855,face_no_mask
5530.jpg,2,252,87,428,face_no_mask
5929.jpg,364,3,706,439,face_no_mask
3424.png,409,148,431,178,face_no_mask
2280.png,611,51,718,180,face_no_mask
6171.jpg,284,17,468,328,face_no_mask
5975.jpg,143,375,236,468,face_no_mask
5975.jpg,76,417,149,498,face_no_mask
6088.jpg,584,839,885,1328,face_no_mask
6088.jpg,1032,687,1275,988,face_no_mask
6088.jpg,1039,1071,1450,1533,face_no_mask
6219.jpg,679,108,903,363,face_no_mask
5539.jpg,444,49,582,216,face_no_mask
5743.jpg,277,256,334,332,face_no_mask
3086.png,133,119,251,211,face_no_mask
1938.jpg,81,91,136,167,face_no_mask
1938.jpg,4,58,45,116,face_no_mask
5790.jpg,361,41,561,302,face_no_mask
6118.jpg,109,18,187,112,face_no_mask
6118.jpg,50,79,137,177,face_no_mask
6118.jpg,491,21,568,111,face_no_mask
6118.jpg,274,166,381,282,face_no_mask
3655.png,69,6,403,429,face_no_mask
3131.png,711,82,746,123,face_no_mask
3430.png,447,272,465,300,face_no_mask
4758.png,286,294,340,342,face_no_mask
4758.png,189,282,243,331,face_no_mask
4817.png,346,241,416,317,face_no_mask
3946.png,60,2,483,523,face_no_mask
3693.png,0,218,50,299,face_no_mask
5601.jpg,1017,112,1864,1215,face_no_mask
5924.jpg,422,39,602,236,face_no_mask
5547.jpg,175,15,312,214,face_no_mask
2011.jpg,881,6,1416,510,face_no_mask
2011.jpg,160,252,686,836,face_no_mask
5912.jpg,317,33,444,221,face_no_mask
6182.jpg,709,271,871,475,face_no_mask
6385.jpg,249,2,380,192,face_no_mask
1857.jpg,318,27,540,345,face_no_mask
6229.jpg,402,108,758,562,face_no_mask
1934.jpg,12,19,875,1475,face_no_mask
6167.jpg,462,109,569,236,face_no_mask
5670.jpg,431,306,629,569,face_no_mask
4018.png,661,0,777,131,face_no_mask
4018.png,452,2,564,101,face_no_mask
4018.png,167,21,271,132,face_no_mask
4018.png,768,29,869,123,face_no_mask
6331.jpg,417,56,559,233,face_no_mask
5939.jpg,418,2,498,94,face_no_mask
5939.jpg,285,9,369,101,face_no_mask
5939.jpg,653,94,713,165,face_no_mask
5939.jpg,120,236,200,311,face_no_mask
4249.png,170,150,271,248,face_no_mask
4249.png,307,1,415,115,face_no_mask
4249.png,15,196,102,312,face_no_mask
4249.png,71,86,153,196,face_no_mask
6179.jpg,248,93,325,165,face_no_mask
6179.jpg,433,64,495,138,face_no_mask
5698.jpg,85,11,279,275,face_no_mask
2780.png,99,72,155,161,face_no_mask
6061.jpg,233,3,562,402,face_no_mask
6026.jpg,423,116,768,566,face_no_mask
5302.jpg,3,0,421,415,face_no_mask
3037.png,330,93,433,228,face_no_mask
1967.jpg,539,74,631,177,face_no_mask
6006.jpg,11,172,209,369,face_no_mask
6006.jpg,298,124,426,285,face_no_mask
6006.jpg,571,140,697,289,face_no_mask
3841.png,1,3,93,152,face_no_mask
3841.png,605,6,648,64,face_no_mask
3841.png,425,5,482,64,face_no_mask
3841.png,616,31,700,363,face_no_mask
3111.png,613,289,663,347,face_no_mask
4060.png,60,74,220,268,face_no_mask
5757.jpg,511,277,813,646,face_no_mask
5757.jpg,787,232,1030,569,face_no_mask
5757.jpg,1017,238,1185,534,face_no_mask
5757.jpg,1319,234,1561,541,face_no_mask
5757.jpg,1500,420,1738,769,face_no_mask
2277.png,358,68,435,154,face_no_mask
2277.png,271,83,323,142,face_no_mask
2277.png,46,85,70,113,face_no_mask
6184.jpg,497,2,848,267,face_no_mask
2421.png,534,81,624,211,face_no_mask
2421.png,12,68,125,191,face_no_mask
2155.png,494,72,517,107,face_no_mask
2246.png,303,49,455,227,face_no_mask
5942.jpg,192,115,371,328,face_no_mask
5942.jpg,644,208,817,447,face_no_mask
5942.jpg,954,22,1189,317,face_no_mask
6159.jpg,369,20,561,240,face_no_mask
5675.jpg,361,46,650,407,face_no_mask
6116.jpg,650,235,783,413,face_no_mask
6116.jpg,886,278,1025,432,face_no_mask
6116.jpg,410,296,530,450,face_no_mask
6116.jpg,149,244,288,416,face_no_mask
6116.jpg,1150,262,1283,426,face_no_mask
6116.jpg,1286,0,1416,101,face_no_mask
6053.jpg,137,21,331,247,face_no_mask
5339.jpg,213,85,268,155,face_no_mask
4856.png,189,61,246,136,face_no_mask
3000.png,347,221,418,330,face_no_mask
5306.jpg,424,170,640,431,face_no_mask
5306.jpg,203,135,415,397,face_no_mask
3934.png,147,105,200,164,face_no_mask
5824.jpg,613,82,773,346,face_no_mask
5979.jpg,374,155,555,376,face_no_mask
5979.jpg,184,28,337,248,face_no_mask
5678.jpg,309,32,665,419,face_no_mask
4243.png,743,22,867,188,face_no_mask
6176.jpg,543,172,693,348,face_no_mask
1851.jpg,255,180,346,303,face_no_mask
3181.png,4,137,83,276,face_no_mask
3181.png,585,163,698,333,face_no_mask
3181.png,241,61,332,182,face_no_mask
3181.png,671,32,754,147,face_no_mask
3181.png,735,21,799,126,face_no_mask
3181.png,248,1,313,59,face_no_mask
5903.jpg,394,57,524,226,face_no_mask
6021.jpg,205,93,300,215,face_no_mask
6021.jpg,311,135,391,238,face_no_mask
6392.jpg,42,232,94,302,face_no_mask
6297.jpg,71,75,138,170,face_no_mask
6297.jpg,467,131,528,201,face_no_mask
2563.png,263,6,317,71,face_no_mask
4310.png,0,0,40,36,face_no_mask
6204.jpg,1853,765,2113,1097,face_no_mask
6204.jpg,658,592,936,948,face_no_mask
6204.jpg,2262,957,2425,1164,face_no_mask
6204.jpg,3136,525,3438,857,face_no_mask
5636.jpg,340,3,671,438,face_no_mask
3643.png,521,46,743,339,face_no_mask
6247.jpg,494,472,552,548,face_no_mask
6228.jpg,122,151,212,275,face_no_mask
6228.jpg,282,106,304,137,face_no_mask
6228.jpg,319,123,342,158,face_no_mask
6228.jpg,307,226,384,348,face_no_mask
6228.jpg,447,238,537,344,face_no_mask
6228.jpg,713,251,790,343,face_no_mask
6228.jpg,801,367,907,463,face_no_mask
6228.jpg,563,332,641,411,face_no_mask
6228.jpg,27,255,49,285,face_no_mask
4465.png,6,7,427,588,face_no_mask
2675.png,0,147,17,192,face_no_mask
2675.png,27,137,62,172,face_no_mask
2675.png,265,121,293,155,face_no_mask
4748.png,513,0,836,202,face_no_mask
6350.jpg,372,0,505,161,face_no_mask
6266.jpg,284,186,351,283,face_no_mask
6266.jpg,117,253,189,340,face_no_mask
6266.jpg,45,272,115,357,face_no_mask
6266.jpg,615,305,667,365,face_no_mask
6062.jpg,579,6,1101,686,face_no_mask
6062.jpg,8,52,275,454,face_no_mask
6062.jpg,1612,155,1896,532,face_no_mask
4537.png,237,130,282,183,face_no_mask
5244.jpg,166,71,253,189,face_no_mask
1852.jpg,543,334,812,672,face_no_mask
6302.jpg,375,171,481,302,face_no_mask
3024.png,147,53,334,334,face_no_mask
6241.jpg,308,175,361,240,face_no_mask
6241.jpg,264,256,300,309,face_no_mask
6241.jpg,250,233,292,280,face_no_mask
2941.png,131,279,166,317,face_no_mask
6183.jpg,396,375,1282,1560,face_no_mask
6150.jpg,134,174,191,237,face_no_mask
6150.jpg,180,330,226,397,face_no_mask
6150.jpg,274,314,340,386,face_no_mask
6150.jpg,345,203,394,260,face_no_mask
6150.jpg,464,180,495,252,face_no_mask
6197.jpg,179,14,309,190,face_no_mask
6197.jpg,363,57,466,182,face_no_mask
6197.jpg,487,92,561,173,face_no_mask
6168.jpg,964,42,1297,510,face_no_mask
6291.jpg,110,41,324,300,face_no_mask
6291.jpg,370,88,591,371,face_no_mask
2636.png,336,34,568,340,face_no_mask
5856.jpg,17,107,147,270,face_no_mask
2693.png,288,77,405,267,face_no_mask
6226.jpg,434,148,496,233,face_no_mask
6226.jpg,603,120,793,352,face_no_mask
6086.jpg,485,84,1269,1084,face_no_mask
5180.jpg,266,16,367,125,face_no_mask
2302.png,167,13,416,301,face_no_mask
4691.png,93,173,149,234,face_no_mask
4999.jpg,42,156,362,469,face_no_mask
6131.jpg,225,2,897,660,face_no_mask
2522.png,240,11,486,301,face_no_mask
5485.jpg,72,67,683,798,face_no_mask
5132.jpg,394,243,446,311,face_no_mask
5885.jpg,201,38,330,204,face_no_mask
5885.jpg,697,106,841,270,face_no_mask
3361.png,80,111,103,139,face_no_mask
5926.jpg,262,39,415,271,face_no_mask
6352.jpg,1122,625,1934,1588,face_no_mask
3611.png,205,4,487,349,face_no_mask
6057.jpg,299,240,400,366,face_no_mask
6010.jpg,176,155,226,219,face_no_mask
6010.jpg,270,121,316,183,face_no_mask
6010.jpg,307,153,359,228,face_no_mask
6010.jpg,402,123,448,189,face_no_mask
6010.jpg,512,118,562,185,face_no_mask
6073.jpg,725,244,954,501,face_no_mask
6073.jpg,1498,934,1764,1308,face_no_mask
6232.jpg,510,200,601,307,face_no_mask
6232.jpg,530,425,630,543,face_no_mask
6232.jpg,152,102,236,207,face_no_mask
6232.jpg,287,140,367,234,face_no_mask
6232.jpg,305,256,382,365,face_no_mask
6038.jpg,476,4,532,88,face_no_mask
6009.jpg,789,63,848,131,face_no_mask
6259.jpeg,643,0,910,359,face_no_mask
6259.jpeg,106,14,417,412,face_no_mask
6259.jpeg,412,111,650,433,face_no_mask
6259.jpeg,653,368,943,726,face_no_mask
6164.jpg,493,8,789,336,face_no_mask
6164.jpg,72,16,352,295,face_no_mask
6164.jpg,929,21,1205,370,face_no_mask
6095.jpg,225,1,325,124,face_no_mask
4948.png,58,8,137,108,face_no_mask
3378.png,495,180,525,216,face_no_mask
5954.jpg,445,323,536,412,face_no_mask
5954.jpg,0,316,59,412,face_no_mask
5610.jpg,480,24,823,500,face_no_mask
5456.jpg,523,322,1355,1219,face_no_mask
5456.jpg,1522,405,2137,1186,face_no_mask
5113.jpg,98,11,311,286,face_no_mask
6146.jpg,233,102,390,320,face_no_mask
1989.jpg,250,96,366,227,face_no_mask
1989.jpg,365,238,480,356,face_no_mask
1989.jpg,1,150,126,315,face_no_mask
1989.jpg,128,30,237,183,face_no_mask
4645.png,323,79,375,148,face_no_mask
4645.png,401,4,471,100,face_no_mask
6059.jpg,435,65,654,363,face_no_mask
6059.jpg,798,46,995,334,face_no_mask
4499.png,245,90,283,130,face_no_mask
1833.jpg,287,238,334,308,face_no_mask
1833.jpg,177,336,249,404,face_no_mask
6330.jpg,471,109,574,248,face_no_mask
6097.jpg,224,31,393,242,face_no_mask
5965.jpg,131,161,262,292,face_no_mask
5989.jpg,537,195,693,432,face_no_mask
5989.jpg,884,174,986,302,face_no_mask
5989.jpg,763,31,859,149,face_no_mask
5989.jpg,596,148,684,238,face_no_mask
5989.jpg,421,30,511,155,face_no_mask
5989.jpg,361,91,424,169,face_no_mask
5989.jpg,248,138,343,266,face_no_mask
5989.jpg,131,122,217,238,face_no_mask
5876.jpg,18,4,716,624,face_no_mask
5907.jpg,427,56,605,309,face_no_mask
5907.jpg,3,86,181,358,face_no_mask
3893.png,153,37,166,55,face_no_mask
1897.jpg,89,1,252,203,face_no_mask
5234.jpg,128,137,580,777,face_no_mask
6362.jpg,303,55,463,278,face_no_mask
6157.jpg,677,163,946,533,face_no_mask
5621.jpg,105,45,260,217,face_no_mask
2371.png,449,348,479,377,face_no_mask
6022.jpg,346,21,560,276,face_no_mask
5968.jpg,387,323,460,430,face_no_mask
2071.jpg,301,308,785,839,face_no_mask
2297.png,609,0,710,48,face_no_mask
5863.jpg,465,114,607,306,face_no_mask
5863.jpg,751,21,948,265,face_no_mask
5169.jpg,309,17,339,57,face_no_mask
5169.jpg,374,22,409,64,face_no_mask
3983.png,609,84,653,146,face_no_mask
1957.jpg,106,119,483,604,face_no_mask
2276.png,0,243,288,598,face_no_mask
3085.png,359,5,497,170,face_no_mask
4681.png,214,0,548,319,face_no_mask
5250.jpg,159,30,1591,1948,face_no_mask
6208.jpg,290,43,463,251,face_no_mask
4941.png,21,141,91,212,face_no_mask
2966.png,333,4,550,270,face_no_mask
5512.jpg,123,163,442,559,face_no_mask
5512.jpg,458,298,654,547,face_no_mask
4882.png,282,7,424,162,face_no_mask
5922.jpg,764,69,1061,489,face_no_mask
6210.jpg,509,273,1254,1202,face_no_mask
5681.jpg,456,87,616,297,face_no_mask
5731.jpg,445,66,544,195,face_no_mask
5731.jpg,807,84,905,213,face_no_mask
5731.jpg,70,200,158,297,face_no_mask
6306.jpg,29,9,661,818,face_no_mask
6231.jpg,180,151,568,657,face_no_mask
6289.jpg,236,194,282,253,face_no_mask
6289.jpg,526,95,621,191,face_no_mask
5978.jpg,188,16,502,377,face_no_mask
6133.jpg,337,95,406,184,face_no_mask
6133.jpg,464,119,541,193,face_no_mask
6194.jpg,513,114,644,315,face_no_mask
6194.jpg,652,162,788,341,face_no_mask
2075.jpg,265,186,675,655,face_no_mask
5609.jpg,325,104,426,235,face_no_mask
6016.jpg,425,26,739,407,face_no_mask
6265.jpg,337,70,429,201,face_no_mask
6353.jpg,806,264,1521,1153,face_no_mask
6353.jpg,2647,537,3225,1269,face_no_mask
6173.jpg,272,1,598,416,face_no_mask
3273.png,90,31,218,183,face_no_mask
6223.jpg,167,188,287,318,face_no_mask
6223.jpg,411,90,507,213,face_no_mask
6223.jpg,765,31,905,181,face_no_mask
4253.png,134,15,422,359,face_no_mask
5650.jpg,1552,283,2040,893,face_no_mask
4194.png,308,223,354,282,face_no_mask
6070.jpg,308,17,418,161,face_no_mask
4709.png,867,57,907,174,face_no_mask
5918.jpg,697,126,902,386,face_no_mask
5687.jpg,154,101,258,221,face_no_mask
6029.jpg,198,123,328,282,face_no_mask
6075.jpg,254,73,432,291,face_no_mask
1815.jpg,196,125,737,852,face_no_mask
5923.jpg,303,0,504,218,face_no_mask
4625.png,84,69,110,99,face_no_mask
4625.png,141,90,166,121,face_no_mask
6320.jpg,446,205,619,420,face_no_mask
6320.jpg,334,221,466,433,face_no_mask
6320.jpg,241,326,371,484,face_no_mask
6320.jpg,869,113,998,231,face_no_mask
5139.jpeg,1025,0,1139,133,face_no_mask
5139.jpeg,317,15,449,199,face_no_mask
5139.jpeg,647,0,752,98,face_no_mask
5021.jpg,136,46,331,292,face_no_mask
1914.jpg,503,150,562,212,face_no_mask
1914.jpg,596,178,678,258,face_no_mask
1914.jpg,697,148,763,209,face_no_mask
1914.jpg,395,13,446,72,face_no_mask
1914.jpg,695,248,779,341,face_no_mask
5474.jpg,501,669,1992,2795,face_no_mask
6375.jpg,1116,186,1190,266,face_no_mask
6375.jpg,778,116,958,320,face_no_mask
6375.jpg,579,34,743,271,face_no_mask
5985.jpg,55,255,122,336,face_no_mask
5985.jpg,209,268,272,343,face_no_mask
5985.jpg,305,211,366,281,face_no_mask
5985.jpg,355,251,418,331,face_no_mask
5985.jpg,532,199,604,296,face_no_mask
5985.jpg,675,222,752,312,face_no_mask
5985.jpg,748,256,825,362,face_no_mask
5985.jpg,859,192,935,282,face_no_mask
2453.png,190,27,413,311,face_no_mask
6258.jpg,314,134,681,639,face_no_mask
5986.jpg,360,197,582,464,face_no_mask
5627.jpg,295,171,393,286,face_no_mask
5627.jpg,192,3,357,212,face_no_mask
5913.jpg,208,209,257,265,face_no_mask
5938.jpg,342,42,431,146,face_no_mask
5938.jpg,228,119,314,231,face_no_mask
5938.jpg,491,121,583,245,face_no_mask
5938.jpg,603,47,689,165,face_no_mask
2229.png,197,127,254,180,face_no_mask
6093.jpg,365,6,764,577,face_no_mask
1935.jpg,117,359,790,1211,face_no_mask
6028.jpg,595,298,653,381,face_no_mask
6028.jpg,672,361,730,425,face_no_mask
6117.jpg,456,12,841,438,face_no_mask
6117.jpg,46,116,391,523,face_no_mask
6117.jpg,818,180,1023,522,face_no_mask
5466.jpg,133,416,330,670,face_no_mask
5940.jpg,718,348,999,671,face_no_mask
5940.jpg,145,277,375,578,face_no_mask
5607.jpg,294,44,633,502,face_no_mask
3901.png,251,31,329,105,face_no_mask
6256.jpg,122,140,297,363,face_no_mask
6256.jpg,338,258,437,384,face_no_mask
6256.jpg,416,191,568,387,face_no_mask
5932.jpg,224,269,349,418,face_no_mask
5932.jpg,285,105,454,346,face_no_mask
6368.jpg,179,113,280,241,face_no_mask
6368.jpg,594,152,648,229,face_no_mask
6250.jpg,362,261,595,539,face_no_mask
5963.jpg,0,365,97,502,face_no_mask
5963.jpg,558,145,675,300,face_no_mask
5135.png,216,61,234,84,face_no_mask
2133.jpg,3064,468,3587,981,face_no_mask
5943.jpg,292,213,458,397,face_no_mask
5538.jpg,70,6,397,493,face_no_mask
2008.jpg,433,267,455,292,face_no_mask
2008.jpg,538,256,566,291,face_no_mask
4195.png,815,334,851,389,face_no_mask
5151.jpg,112,123,141,158,face_no_mask
6090.jpg,696,990,875,1189,face_no_mask
6090.jpg,993,906,1227,1121,face_no_mask
6090.jpg,778,151,1021,418,face_no_mask
6046.jpg,230,129,438,335,face_no_mask
6046.jpg,785,82,978,294,face_no_mask
6201.jpg,1131,132,1905,1109,face_no_mask
2497.png,336,0,481,134,face_no_mask
2497.png,132,158,276,327,face_no_mask
3353.png,27,306,101,395,face_no_mask
3353.png,73,227,137,311,face_no_mask
3353.png,104,64,155,136,face_no_mask
3353.png,674,138,720,216,face_no_mask
5274.jpg,122,14,806,908,face_no_mask
6172.jpg,275,53,415,253,face_no_mask
6172.jpg,602,2,846,263,face_no_mask
6366.jpg,568,32,876,497,face_no_mask
5600.jpg,354,19,844,669,face_no_mask
4074.png,133,45,176,98,face_no_mask
5892.jpg,306,576,764,1154,face_no_mask
5892.jpg,1683,200,2210,975,face_no_mask
1813.jpg,203,56,590,552,face_no_mask
1940.jpg,913,231,1115,494,face_no_mask
1940.jpg,913,231,1115,494,face_no_mask
1940.jpg,613,543,817,787,face_no_mask
1940.jpg,155,292,320,476,face_no_mask
2419.png,186,427,268,500,face_no_mask
2419.png,28,260,52,287,face_no_mask
6304.jpg,548,163,1052,810,face_no_mask
5977.jpg,602,70,749,278,face_no_mask
6074.jpg,30,170,105,252,face_no_mask
6074.jpg,193,141,261,238,face_no_mask
6074.jpg,330,121,422,235,face_no_mask
6286.jpg,89,115,206,258,face_no_mask
6286.jpg,93,115,205,248,face_no_mask
6286.jpg,401,336,523,501,face_no_mask
6286.jpg,388,151,488,285,face_no_mask
